Date,Open,High,Low,Close,Volume
2018-02-02,1.68865394274246,1.6953637629132936,1.6595776020093425,1.6662874221801758,14714289
2018-02-05,1.652868299295213,1.6841810821986862,1.6081357672350751,1.6103723049163818,22346871
2018-02-06,1.5924790082637381,1.6886543035507202,1.5723494388364982,1.6886543035507202,22476742
2018-02-07,1.6886543638793974,1.7020741121815746,1.6662878377390797,1.6841809749603271,23397611
2018-02-08,1.693127052197781,1.702073828545015,1.6237915754746657,1.6327383518218994,15885288
2018-02-09,1.630501522410671,1.666287689045988,1.6014257000895498,1.6260286569595337,19539730
2018-02-14,1.646158204095634,1.6908906241255048,1.6439216667851384,1.6819443702697754,19650964
2018-02-15,1.7199666970639238,1.7736454670719768,1.7110199215547217,1.771409034729004,38859347
2018-02-16,1.7781192518167288,1.811668462434831,1.766936042125697,1.809432029724121,28421979
2018-02-19,1.8094324455329878,1.8317988700548715,1.7960125908198576,1.8183788061141968,14810417
2018-02-20,1.804958732564229,1.8340350809174026,1.755752813809454,1.778119444847107,23172004
2018-02-21,1.7893019872441458,1.7982483433981973,1.7468059062957764,1.7468059062957764,29250251
2018-02-22,1.7624627234406014,1.8116686417232157,1.755752796961947,1.8004858493804932,25171275
2018-02-23,1.8071954517532156,1.8452179431915283,1.7893023176857934,1.8452179431915283,21623555
2018-02-26,1.8564012147654636,1.8899506330490112,1.8564012147654636,1.8899506330490112,25154796
2018-02-27,1.8966604540874192,1.8988968868175327,1.8474545402474574,1.8765308856964111,23246553
2018-02-28,1.8810041590792788,1.9078438654057654,1.8273251648813462,1.8362715244293213,26546890
2018-03-01,1.8474542256680575,1.856401001202571,1.798248529434204,1.798248529434204,19117551
2018-03-02,1.796012033733597,1.8474543757224762,1.7781191088936545,1.8452179431915283,25942655
2018-03-05,1.8452177785094694,1.8631109109799648,1.8161414382449146,1.8407444953918457,10564688
2018-03-06,1.860874421719673,1.8742940644522177,1.8139053583145142,1.8139053583145142,15820549
2018-03-07,1.8183781768742355,1.847454309463501,1.7937755368688635,1.847454309463501,14711935
2018-03-08,1.8474543528318592,1.9190266789872616,1.8206150705182338,1.8988966941833496,42258167
2018-03-09,1.9167894885046728,1.9234994125082767,1.8698206481617654,1.8720570802688599,25791597
2018-03-12,1.8899506330490112,1.901133842219356,1.8653475728742528,1.8899506330490112,11597773
2018-03-13,1.874293759106857,1.8921868921385754,1.8139050628072098,1.8317981958389282,34527691
2018-03-14,1.8362715661750229,1.8452183443814345,1.778119495494837,1.7893027067184448,20545545
2018-03-15,1.7781196353070439,1.851928416731335,1.7669364232041083,1.8340352773666382,28160078
2018-03-16,1.8250887886130145,1.8608746463716757,1.8139055772962285,1.854164719581604,20623233
2018-03-19,1.8474543735712974,1.9123165660352177,1.8474543735712974,1.9011337757110596,36618971
2018-03-20,1.8921869994602865,1.921263342285991,1.887713925176119,1.9011337757110596,15882149
2018-03-21,1.8944238975232455,1.9234998226165771,1.8832406884662065,1.9234998226165771,15396603
2018-03-22,1.9234996503096091,1.9458660664201048,1.8899504445987974,1.9212632179260254,18484085
2018-03-23,1.8988968286201495,1.934683098845161,1.8877140376298172,1.9123166799545288,10721632
2018-03-26,1.9212630324979212,1.9548122349707768,1.9190263911027379,1.9525758028030396,10444430
2018-03-27,1.9481026115060835,1.9615224619487515,1.903370195152147,1.9145534038543701,16853633
2018-03-28,1.9056070731837655,1.9190271359914357,1.829561863912202,1.854164719581604,21590008
2018-03-29,1.8675839273050323,1.9167898363673366,1.8653474947920659,1.9145534038543701,17859252
2018-04-02,1.9145535585364462,1.932446693905639,1.849691152050616,1.8586379289627075,24848363
2018-04-03,1.8787673184265246,1.8966604540874192,1.8429812563322339,1.8765308856964111,11026496
2018-04-04,1.829561863912202,1.8564015710724884,1.7937760061535408,1.854164719581604,13609403
2018-04-05,1.9056067816243545,1.9056067816243545,1.845218077435813,1.8586379289627075,9783696
2018-04-06,1.856400986303529,1.8675837756426665,1.827324646038974,1.8407444953918457,12662049
2018-04-09,1.847454263610783,1.8653473965923708,1.7915386414982553,1.7960119247436523,16806353
2018-04-10,1.822851852520973,1.8250887039080417,1.7758827856254273,1.8004858493804932,17379788
2018-04-11,1.8004858770099004,1.8452183024323374,1.789302666040531,1.8362715244293213,9740536
2018-04-12,1.8362709159658244,1.889950310831688,1.8362709159658244,1.8787668943405151,12841554
2018-04-13,1.867583720441538,1.8787669279050498,1.825088159762558,1.8295612335205078,17512013
2018-04-16,1.8273250787329054,1.8496912903896785,1.7736458778381348,1.7736458778381348,20058430
2018-04-17,1.7960119940512107,1.836271126358437,1.7893022781516565,1.8116682767868042,13435980
2018-04-18,1.831798546669333,1.8564014000724751,1.8161418430405025,1.8429813385009766,20892980
2018-04-19,1.8385085576996134,1.8966606261917867,1.8206154204150824,1.8877142667770386,28296816
2018-04-20,1.8675842342032052,1.9011340750505634,1.858638084226271,1.8832409381866455,13361039
2018-04-23,1.8877136693789436,1.889950310831688,1.8541640475877788,1.8787668943405151,10023820
2018-04-24,1.887714071526418,1.9123167142929052,1.8250885159631003,1.8385083675384521,19054577
2018-04-25,1.8206156260735755,1.84298163175069,1.8139056988339166,1.8273253440856934,8595433
2018-04-26,1.8273248690356607,1.8787672127111534,1.8273248690356607,1.863111138343811,13608814
2018-04-27,1.8787672146511796,1.8899506330490112,1.8608742892061148,1.8899506330490112,20787043
2018-04-30,1.8966606413056313,1.9078438521975782,1.878767503878516,1.8921873569488525,15253784
2018-05-02,1.901764699603687,1.9065191408177786,1.835202856173375,1.8375799655914307,28373915
2018-05-03,1.8542202046611718,1.863728862576188,1.7995441429767292,1.8185617923736572,23203981
2018-05-04,1.8042995256789427,1.9255369157648212,1.8019224156993705,1.8756157159805298,36241128
2018-05-07,1.8875014794189275,1.9136509075297305,1.8613522736861166,1.8708609342575073,10316913
2018-05-08,1.8779920463483015,1.8898781465532282,1.8375795280294773,1.861351728439331,9622043
2018-05-09,1.873238123524712,1.8779927878619593,1.8375802535864998,1.8518433570861816,9104913
2018-05-10,1.8661063209201045,1.8946331929184648,1.8518432184879217,1.8851240873336792,11477907
2018-05-11,1.8875014606294478,1.906519226338898,1.8542207042048953,1.880370020866394,14000194
2018-05-14,1.894633485329237,1.9160282534685003,1.8518435042946457,1.8756157159805298,21599817
2018-05-15,1.8542204255749621,1.8732376324817601,1.820939562962462,1.8565974235534668,22261729
2018-05-16,1.8851241687233011,1.942177248049275,1.8851241687233011,1.9112735986709595,24766752
2018-05-17,1.9207822619889405,1.9279137006803675,1.851842871651566,1.8565974235534668,23739945
2018-05-18,1.8494664566113717,1.8661065595955255,1.7829047104065956,1.8209401369094849,22949536
2018-05-21,1.8565974899575368,1.882746803624902,1.8280711782266499,1.8423343896865845,38194296
2018-05-22,1.8637293476647963,1.9469317383169733,1.8589747950918503,1.9374226331710815,41617246
2018-05-23,1.9397999217334039,1.9873441094079776,1.9326680378475518,1.9350454807281494,37399375
2018-05-24,1.9136512899118552,1.9445547209164293,1.894633520212995,1.939800500869751,25715086
2018-05-25,1.9493087735907526,1.9659490963721047,1.8304484038722706,1.847089171409607,27314542
2018-05-28,1.8375798933394305,1.8423344455555675,1.7258510851463056,1.7329826354980469,18854473
2018-05-29,1.782904045538565,1.8161849062300885,1.7472460758167656,1.7733949422836304,25027475
2018-05-30,1.7591321914256604,1.8233169317245483,1.7543781945018946,1.8233169317245483,34858843
2018-06-01,1.8304483561185965,1.8542206740579,1.7662637314597383,1.8066761493682861,25286629
2018-06-04,1.8209399332626652,1.8328255927060857,1.7971676136748163,1.8233169317245483,10203717
2018-06-05,1.8185621649795787,1.85897469212681,1.7115880180887104,1.7401143312454224,27563887
2018-06-06,1.7377380428027682,1.759132815574701,1.6402723985422014,1.6687992811203003,43352851
2018-06-07,1.6260084763198355,1.6592893408373863,1.5618241901552405,1.6188768148422241,32406592
2018-06-08,1.623631367016283,1.6378945787825212,1.5570696379811815,1.6188768148422241,23545335
2018-06-11,1.630763303311041,1.6569126219466628,1.5832192190150962,1.6022369861602783,12596329
2018-06-12,1.5951053697493929,1.6188771346143944,1.5665786070151526,1.5760877132415771,16048510
2018-06-13,1.5951049327850342,1.6093681434613687,1.5594466281217574,1.5951049327850342,13284333
2018-06-14,1.6022369625883328,1.618877063839546,1.5689559817628942,1.5903507471084595,21494861
2018-06-15,1.5760878325966323,1.6165002584457397,1.5499385112222543,1.6165002584457397,27535441
2018-06-18,1.5927275558143907,1.6046136578592536,1.549938033208807,1.5594466924667358,14457882
2018-06-19,1.5499383730117302,1.6212546673490942,1.5356751586198596,1.6093685626983643,17248936
2018-06-20,1.6236312650837499,1.637894475954535,1.5855958507800259,1.6355174779891968,13717302
2018-06-21,1.626008931008035,1.6307634845116312,1.5713332891464233,1.5713332891464233,9689333
2018-06-22,1.5903509575696502,1.5974826210879511,1.5523155299943943,1.56657874584198,9248320
2018-06-25,1.5737102174895496,1.6402719621584414,1.5713332188166809,1.6307634115219116,15348343
2018-06-26,1.6402720634450154,1.7496239049714088,1.635518065805719,1.744869351387024,35099164
2018-06-27,1.732982817858059,1.7424919232909661,1.65453542216701,1.6735526323318481,15631823
2018-06-28,1.6616673008077483,1.7163429443948621,1.656912858343123,1.7115885019302368,14853969
2018-06-29,1.7187196092730215,1.7401143724443444,1.690193295440921,1.7353602647781372,15064471
2018-07-02,1.7187199404831566,1.768641471862793,1.70921127856239,1.768641471862793,10821096
2018-07-03,1.7591321626727103,1.8066762451262974,1.7543781658266484,1.7710182666778564,11806901
2018-07-04,1.7852813856709933,1.8066761493682861,1.7662637314597383,1.8066761493682861,6101984
2018-07-05,1.8304484830552017,1.851843248236163,1.7805274013626256,1.8233169317245483,16084411
2018-07-06,1.835202856173375,1.8399569638204964,1.7971674376496325,1.8375799655914307,8129113
2018-07-10,1.8399567348853234,1.8542203903198242,1.8138078674063223,1.8542203903198242,10967642
2018-07-11,1.8399567290235812,1.8518428305420245,1.8090534210205078,1.8090534210205078,9460195
2018-07-12,1.8185626065195952,1.8423349290834747,1.8042995020727062,1.8280717134475708,9972225
2018-07-13,1.8304486711507846,1.889878975876918,1.7971677983504808,1.873238205909729,19357479
2018-07-16,1.8708609355998695,1.9065192466856409,1.8542207239934982,1.8661062717437744,14940289
2018-07-17,1.856597721022429,1.8922556985156267,1.856597721022429,1.8708609342575073,13359666
2018-07-18,1.8803700145776803,1.8898786750226144,1.8304483797573317,1.835202932357788,9910428
2018-07-19,1.832825495403774,1.880370020866394,1.8185622823106813,1.880370020866394,23111777
2018-07-20,1.9112734620879197,1.9540634353080575,1.8946331393247469,1.9160279035568237,22783764
2018-07-23,1.9112734458570877,1.93980009442826,1.8970101215715014,1.9041417837142944,7936660
2018-07-24,1.925536563053342,1.9683265362498508,1.918404900853924,1.944554328918457,14286813
2018-07-25,1.9540636485908678,2.013493728682881,1.949308984225008,1.9944759607315063,19645471
2018-07-26,1.9849666366258427,2.006361845602089,1.925536563053342,1.944554328918457,10144471
2018-07-27,1.9516857349449492,1.977835162556685,1.9184048676352736,1.9374226331710815,12552777
2018-07-30,1.942177056063298,1.9635718197093914,1.9255365113779033,1.9469317197799683,7937837
2018-07-31,1.9374225646881187,1.9897211956849785,1.9231594634184153,1.9564403295516968,11291536
2018-08-01,1.9588172409984808,1.9635716820037352,1.9231593782150134,1.9350454807281494,12513345
2018-08-02,1.9279143467755655,1.9564407782351063,1.9160282410099105,1.9326685667037964,7585302
2018-08-03,1.9421772239229054,1.9920984175377359,1.9398002254261086,1.98496675491333,11442790
2018-08-06,1.9968531821016353,2.030134279729135,1.9754586355257535,1.987344741821289,11673498
2018-08-07,2.008738893271501,2.037265094855503,1.9730808077245392,1.9992297887802124,18920978
2018-08-08,2.0016078332715748,2.0301342658071952,1.9635722933866953,1.9754586219787598,14335662
2018-08-09,1.999229909396841,2.0016073524465776,1.9017647513670208,1.9255365133285522,17670134
2018-08-10,1.9017648036057535,1.906519245079852,1.8423346187465126,1.847089171409607,14001567
2018-08-13,1.8352029567643096,1.8708609342575073,1.8209398547182274,1.8708609342575073,11898909
2018-08-14,1.880370104691047,1.9088963097709062,1.8565977853054978,1.9017648696899414,14363127
2018-08-15,1.8494665552208844,1.901765199957673,1.8447120015668808,1.8779929876327515,14960495
2018-08-16,1.8898785807869651,1.9849665147628415,1.8851239172345975,1.9611947536468506,29763262
2018-08-17,1.9540636558156295,1.9920985247249563,1.889878911120446,1.94930899143219,25229148
2018-08-20,1.9302908182144165,1.9374224797255106,1.889878514407491,1.9302908182144165,18661040
2018-08-21,1.9136512040884306,1.9231598661333793,1.8185625822367009,1.8209401369094849,21479363
2018-08-22,1.820939562962462,1.8637290846228503,1.7615093876178674,1.8565974235534668,42538115
2018-08-23,1.8542206655688893,1.8589747733302064,1.766263723373413,1.766263723373413,28403930
2018-08-24,1.790036102946245,1.7971676544386583,1.7282289156523176,1.7567552328109741,65558081
2018-08-27,1.7662643562091953,1.8161858968537175,1.7615102467445258,1.8019226789474487,19646845
2018-08-28,1.8042991595755415,1.8185622613149683,1.7520005268563434,1.7781498432159424,16708459
2018-08-29,1.7757727407972215,1.825693819462196,1.7662637468253803,1.794790506362915,19503241
2018-08-30,1.7876588352386922,1.8042990454225813,1.7353602058282822,1.749623417854309,22194046
2018-08-31,1.7472460758167656,1.7924125928486399,1.737736972561831,1.7733949422836304,22765911
2018-09-03,1.778149524339604,1.8042988360098355,1.7424915540076091,1.7520002126693726,21416781
2018-09-04,1.7567553763952017,1.7567553763952017,1.6687988632694999,1.6783074140548706,30938969
2018-09-05,1.6759300247241402,1.7377372026639035,1.6640439220540062,1.7210969924926758,20417440
2018-09-06,1.7448692699662505,1.7520008220375043,1.6878165198291826,1.7234745025634766,17725065
2018-09-10,1.7472463071779838,1.7662636266942515,1.706833446910542,1.7210969924926758,15928840
2018-09-11,1.694948608447943,1.7139662707255814,1.6640447265645901,1.6687992811203003,20517884
2018-09-12,1.6925703984416731,1.7020795038745804,1.6735526323318481,1.6735526323318481,16237235
2018-09-13,1.692570205354937,1.697324757528996,1.6188768148422241,1.6188768148422241,19463612
2018-09-14,1.6378950263468495,1.647404133293386,1.5808418301248253,1.6165002584457397,19982705
2018-09-17,1.6188772236257991,1.6640443132001868,1.6117456715363803,1.6545356512069702,14367835
2018-09-18,1.6687984599544052,1.7329826354980469,1.6426491454940593,1.7329826354980469,32621017
2018-09-19,1.7092107706832254,1.7306055316201865,1.6830614578206364,1.6997016668319702,19535414
2018-09-20,1.7163425519991167,1.7282287666322347,1.6901933468000314,1.7044564485549927,11208355
2018-09-21,1.7115882919862018,1.7805274768891248,1.7020796306013255,1.7591322660446167,24365171
2018-09-24,1.7567553709221069,1.7591323696247785,1.7020797308221487,1.706833839416504,17325642
2018-09-25,1.6854385669999818,1.7187194297785648,1.654535146967681,1.6997016668319702,22893821
2018-09-26,1.70207941532135,1.7234741787038137,1.6949478645901928,1.70207941532135,15601415
2018-09-27,1.7139655536882796,1.742491868387196,1.6997018959883492,1.7044564485549927,18246707
2018-09-28,1.690193312121102,1.7210970692527556,1.6806846519388863,1.70207941532135,17808833
2018-10-01,1.7115885057472797,1.7115885057472797,1.656912862038233,1.6664214134216309,11801015
2018-10-02,1.7068335385188838,1.7900359281084597,1.7044564290462607,1.787658929824829,33328835
2018-10-03,1.8779929371491182,1.930291358101998,1.8399573984517035,1.8756157159805298,43531964
2018-10-04,1.8233171583733845,1.9255368888719264,1.8233171583733845,1.9136512279510498,26471753
2018-10-05,1.9849663687219017,2.1323535895282237,1.9754579318286483,2.0562827587127686,85153526
2018-10-08,2.567382646649558,2.567382646649558,2.336793545905552,2.422373056411743,129406648
2018-10-09,2.3890913889640744,2.4960654078830324,2.3558103063411835,2.474670648574829,77956072
2018-10-10,2.436635552900465,2.443767214062357,2.313021204650806,2.3486790657043457,60219432
2018-10-11,2.4128644466400146,2.45327675940264,2.3415480381027436,2.4128644466400146,51402119
2018-10-15,2.496065576273235,2.5554958625883293,2.4342585143663307,2.448521614074707,65034672
2018-10-16,2.500820065188017,2.5412325859069824,2.48417930153488,2.5412325859069824,39898317
2018-10-17,2.3772057632096315,2.5507417759183264,2.3653201035410736,2.519838571548462,66100911
2018-10-18,2.531724403821213,2.531724403821213,2.4580310090666804,2.462785005569458,34586349
2018-10-19,2.5317241628592977,2.536478158909604,2.408109146653284,2.5079517364501953,43267317
2018-10-22,2.5412328220937934,2.5602503629407454,2.484179532419054,2.5079517364501953,43615929
2018-10-23,2.4722936798159725,2.5483640595711905,2.4532759180937105,2.543609619140625,38933307
2018-10-24,2.543610268451619,2.5745141391391697,2.4865576358547568,2.505575180053711,42064733
2018-10-25,2.5245933325206806,2.69575192360726,2.515084225400714,2.683866262435913,59107484
2018-10-26,2.6981292960864276,2.912077862875059,2.683866191727336,2.8645336627960205,75887353
2018-10-29,2.7147694664510325,2.7504280065553313,2.664848488768363,2.7076380252838135,87242256
2018-10-30,2.7076371204213854,2.7266548835198665,2.5816451070278235,2.6767332553863525,66195862
2018-10-31,2.6886191590775663,2.707636920773773,2.605417118790491,2.6220574378967285,34802343
2018-11-01,2.6386992141645114,2.6933748552629533,2.6030406749248534,2.6125497817993164,43100956
2018-11-05,2.6696020815688115,2.7765763513923862,2.6505849821325764,2.7337868213653564,41393012
2018-11-06,2.726655396906656,2.7789538105185385,2.690997306761099,2.7456729412078857,20604203
2018-11-07,2.781331067619231,2.8217433775835308,2.719523769861827,2.724278211593628,27069317
2018-11-08,2.7599366990207796,2.8074806784185324,2.6410763057703246,2.650585412979126,34699937
2018-11-09,2.6624710493885306,2.6933749247998113,2.579268975030724,2.683866262435913,25226990
2018-11-12,2.726655212313987,2.7599360793715486,2.698128786604361,2.714768886566162,27465601
2018-11-13,2.7147692123184255,2.759936410543542,2.6767338993489718,2.695751667022705,16916803
2018-11-14,2.7219005485880654,2.7314096536619226,2.614926285393478,2.714768886566162,23670498
2018-11-16,2.73378651599964,2.812234349583188,2.7266550767103883,2.797971248626709,29965327
2018-11-19,2.8051032389477517,2.8051032389477517,2.7432954972568804,2.769444704055786,14428259
2018-11-21,2.710014343823549,2.764690417279111,2.686242582729261,2.755181312561035,16097751
2018-11-22,2.767067481849484,2.935849035544262,2.752804380375239,2.9049456119537354,45228137
2018-11-23,2.90494625424888,2.9810166644796143,2.8764198226151008,2.923964023590088,31444525
2018-11-26,2.9477352608833014,3.0190514383432037,2.8597787606176843,2.8764193058013916,30700610
2018-11-27,2.788462019402471,2.9857702048210193,2.757558598314921,2.9501123428344727,40323046
2018-11-28,2.966753432231773,2.995279640260416,2.9334725596943247,2.964376211166382,26309512
2018-11-29,2.9477350224005625,3.028559853905561,2.9453580242303334,3.002410650253296,18081328
2018-11-30,3.0071659728380076,3.0618416167177713,2.981016761520644,3.0214293003082275,27541130
2018-12-03,3.0452002407534167,3.078481101904201,3.007164716720581,3.007164716720581,31579693
2018-12-04,3.026183095803782,3.0380691994877296,2.957244361570861,2.9786391258239746,23443714
2018-12-05,2.98814746085729,3.0024105613461796,2.9144540708011304,2.9524893760681152,15843894
2018-12-06,2.9287172035718743,2.9429809713518904,2.8621554742154647,2.9310946464538574,17558704
2018-12-07,2.9263402724138725,2.9715072406457663,2.8811733041819783,2.900191068649292,25720187
2018-12-10,2.8978145122528076,2.9477357106651976,2.871665302494983,2.8978145122528076,14794919
2018-12-11,2.9310944945374953,2.9596209167291727,2.888304527683041,2.9358487129211426,15576501
2018-12-12,2.959620938860835,3.0404457652786583,2.952489277665096,2.9929018020629883,23939657
2018-12-13,2.9952790391906157,3.0475776697562984,2.9738842762734596,3.038069009780884,16636854
2018-12-14,3.023806582633493,3.0856138869514025,3.0071658124278593,3.059464454650879,15031316
2018-12-17,3.066595625951212,3.083236171108739,2.9786391258239746,2.9786391258239746,16444793
2018-12-18,2.9810155163259537,3.068972443273939,2.9786385184518482,3.007164716720581,14363715
2018-12-19,3.0333140869005275,3.1688149717843035,3.0190507656355168,3.095121145248413,35833858
2018-12-20,3.118895404609127,3.297185913421971,3.118895404609127,3.2163610458374023,35702613
2018-12-21,3.2234914696640566,3.2805441031262297,3.1450436261003114,3.180701494216919,40079979
2018-12-26,3.1744563579559326,3.210502642666065,3.1312012658988433,3.1744563579559326,14373132
2018-12-27,3.176860116047817,3.3018194633297857,3.172053719278335,3.2273242473602295,19364934
2018-12-28,3.258563944578477,3.3306562900543213,3.244145655321338,3.3306562900543213,20444513
2019-01-02,3.3282536151554445,3.508483951268599,3.3162379596844604,3.436391592025757,23390156
2019-01-03,3.3835237731112398,3.429182179831829,3.3090285607556935,3.3642995357513428,31532806
2019-01-04,3.397942239381069,3.4243755074220297,3.309028294174769,3.3306562900543213,25346660
2019-01-07,3.3306558627109912,3.3763138102999957,3.1648438715470464,3.2321298122406006,36921480
2019-01-08,3.232130731803401,3.2657737117218306,3.1287982564018235,3.215308904647827,39714103
2019-01-09,3.2441466968028596,3.3210447887220926,3.172054328182911,3.2657742500305176,45149272
2019-01-10,3.3402685760152004,3.409957389726368,3.2753854843023023,3.323446750640869,40112349
2019-01-11,3.323446583431908,3.3642992647176952,3.260966805456719,3.3306562900543213,25514002
2019-01-14,3.323446988109311,3.3835239125214867,3.282594751444252,3.3498809337615967,28872016
2019-01-15,3.366702294981167,3.3763144133703515,3.2922070848790845,3.323446750640869,19530510
2019-01-16,3.306626004914307,3.3090288662079326,3.2393400439558078,3.282594919204712,26633994
2019-01-17,3.263369303573813,3.400344488038704,3.256160047844477,3.3787169456481934,27456381
2019-01-18,3.3955392546317995,3.421972974803544,3.3186411800228663,3.3354623317718506,21253167
2019-01-21,3.366702908282307,3.3883304595947266,3.299416943313012,3.3883304595947266,13863652
2019-01-22,3.385925884503712,3.4484056453824246,3.3498796092304435,3.3811194896698,25696842
2019-01-23,3.4219735459427705,3.4243764074525576,3.3859277009272075,3.4195706844329834,18663590
2019-01-24,3.4195694548304427,3.4820492267608643,3.4051511669682384,3.4820492267608643,28906151
2019-01-28,3.436389995493859,3.4435992505485125,3.34267035417579,3.3811194896698,27119343
2019-01-29,3.412360011101499,3.43879394952596,3.3835229873657227,3.3835229873657227,19330798
2019-01-30,3.40515177073318,3.407554631805,3.3114318714226254,3.3642995357513428,26748171
2019-01-31,3.371509298157911,3.3931368494229197,3.282595107678341,3.328253746032715,31677195
2019-02-01,3.3162375850911157,3.354686958902869,3.268176317421534,3.2946102619171143,22941689
2019-02-04,3.292208136532464,3.2970140848634797,3.2129067295052045,3.2681772708892822,18104673
2019-02-05,3.3114321770967106,3.333059727119951,3.232130785682202,3.282594919204712,29708135
2019-02-06,3.2633698954077874,3.2729824629210356,3.1528288533672675,3.1552317142486572,26939250
2019-02-07,3.1600388114993305,3.222518607862982,3.090349980784183,3.1912789344787598,24949396
2019-02-08,3.1888748311463173,3.2441458042261555,3.138410479233734,3.2201149463653564,28950292
2019-02-11,3.224921987208997,3.2777896639555877,3.102365478274242,3.145620584487915,26897660
2019-02-12,3.1840699001272643,3.203294366393925,3.1336050860835707,3.1912789344787598,23875506
2019-02-13,3.203293164979499,3.2585636814645107,3.1600376263081547,3.244145393371582,31325640
2019-02-14,3.263370539843346,3.311432262912909,3.174457026557401,3.297013521194458,23241648
2019-02-15,3.2946106010827156,3.3402690123869494,3.2633704816446336,3.3162379264831543,24218821
2019-02-18,3.304222934207288,3.3522844314575195,3.2874013314905555,3.3522844314575195,16913075
2019-02-19,3.3594935365678644,3.3955396040743917,3.3594935365678644,3.3667027950286865,16933086
2019-02-20,3.3811210150910496,3.4219732540341097,3.335462603943209,3.3522844314575195,31545165
2019-02-21,3.3643001905345082,3.383524431635959,3.325850809141209,3.3402693271636963,22548740
2019-02-22,3.361895874293756,3.3931359873359543,3.3354619324888195,3.376314163208008,22608967
2019-02-25,3.3883296610638123,3.4291818926241113,3.364299253977806,3.42677903175354,19083808
2019-02-26,3.4027483023203047,3.4676313972744324,3.390732872736659,3.448406934738159,17112002
2019-02-27,3.448407528850751,3.599801068497447,3.41957071767938,3.530111789703369,32201584
2019-02-28,3.530111822553686,3.530111822553686,3.446004474587639,3.460422992706299,17566551
2019-03-01,3.4820489367095164,3.4820489367095164,3.3642986589870185,3.3787169456481934,18456620
2019-03-06,3.364300039470378,3.409958003431984,3.321044487345182,3.328253746032715,9997728
2019-03-07,3.3210435765016086,3.333059004352094,3.2681759187570005,3.309028148651123,21418743
2019-03-08,3.304223115781903,3.405152288033435,3.287401512140785,3.3883304595947266,17087087
2019-03-11,3.3979425800819665,3.4700342583936017,3.393136408248508,3.448406934738159,13301596
2019-03-12,3.4484066382513605,3.537320135133063,3.431585263078083,3.5108861923217773,18873895
2019-03-13,3.5229008146126066,3.5565437820570898,3.45561487972364,3.532513380050659,15405824
2019-03-14,3.527708444443668,3.5349174776497945,3.484452896421502,3.5132899284362793,9997924
2019-03-15,3.537320375442505,3.5998003833526107,3.525304721278091,3.537320375442505,27630000
2019-03-18,3.5517390400106077,3.599800762540662,3.5108868006576412,3.5757699012756348,11328810
2019-03-19,3.59018876218336,3.5973980217053376,3.5421274816320727,3.5637550354003906,10552721
2019-03-20,3.5613512396369393,3.5613512396369393,3.4652284789473553,3.4676313400268555,13019490
2019-03-21,3.48205003841019,3.4868562104170593,3.3402688633978213,3.40034556388855,23818810
2019-03-22,3.3546860148620254,3.4339873764374924,3.3042216755303584,3.3114309310913086,20794498
2019-03-25,3.297013160425284,3.405151800701361,3.297013160425284,3.397942543029785,12949846
2019-03-26,3.4123605177448924,3.4556156101757627,3.3546866865078373,3.42677903175354,15508622
2019-03-27,3.376314029977627,3.3835232865490394,3.1888744831085205,3.1888744831085205,47095771
